condition,family,seed,planner,event_target,route,path_length,route_risk,all_returnable,min_recoverability,mean_recoverability,terminal_recoverability,commitment_loss,maximum_single_step_loss,bottleneck_exposure,fragility_penalty,event_blocks_route,mission_success,objective_value
neutral,open,10,J2_recoverability,fragile,resilient,36,2.912068211545243,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,10,J3_joint,fragile,resilient,36,2.912068211545243,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.36136423090487
neutral,open,11,J0_shortest,none,fragile,36,2.946068074296574,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,11,J1_risk,none,fragile,36,2.946068074296574,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.92136148593148
neutral,open,11,J2_recoverability,none,resilient,36,2.9655385282008293,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,11,J3_joint,none,resilient,36,2.9655385282008293,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.4307705640166
neutral,open,12,J0_shortest,none,fragile,36,2.957088927843284,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,12,J1_risk,none,resilient,36,2.940682726888169,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.81365453776338
neutral,open,12,J2_recoverability,none,resilient,36,2.940682726888169,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,12,J3_joint,none,resilient,36,2.940682726888169,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.93365453776339
neutral,open,13,J0_shortest,fragile,fragile,36,3.0023553263711436,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,13,J1_risk,fragile,fragile,36,3.0023553263711436,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,96.04710652742287
neutral,open,13,J2_recoverability,fragile,resilient,36,3.0053279095116507,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,13,J3_joint,fragile,resilient,36,3.0053279095116507,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.22655819023302
neutral,open,14,J0_shortest,none,fragile,36,2.9721495948854746,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,14,J1_risk,none,fragile,36,2.9721495948854746,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,95.44299189770949
neutral,open,14,J2_recoverability,none,resilient,36,2.9769841446812957,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,14,J3_joint,none,resilient,36,2.9769841446812957,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.65968289362593
neutral,open,15,J0_shortest,resilient,fragile,36,2.981713649956246,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,15,J1_risk,resilient,resilient,36,2.971677371474273,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,95.43354742948546
neutral,open,15,J2_recoverability,resilient,resilient,36,2.971677371474273,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,15,J3_joint,resilient,resilient,36,2.971677371474273,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.55354742948546
neutral,open,16,J0_shortest,none,fragile,36,2.9794986437365885,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,16,J1_risk,none,resilient,36,2.958397023891481,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,95.16794047782962
neutral,open,16,J2_recoverability,none,resilient,36,2.958397023891481,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,16,J3_joint,none,resilient,36,2.958397023891481,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.28794047782962
neutral,open,17,J0_shortest,resilient,fragile,36,2.936439120528688,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,17,J1_risk,resilient,fragile,36,2.936439120528688,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.72878241057376
neutral,open,17,J2_recoverability,resilient,resilient,36,2.986012546937301,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,17,J3_joint,resilient,resilient,36,2.986012546937301,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.84025093874602
neutral,open,18,J0_shortest,fragile,fragile,36,2.9841403188809137,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,18,J1_risk,fragile,resilient,36,2.930881898691911,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.61763797383821
neutral,open,18,J2_recoverability,fragile,resilient,36,2.930881898691911,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,18,J3_joint,fragile,resilient,36,2.930881898691911,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.73763797383822
neutral,open,19,J0_shortest,fragile,fragile,36,2.9737477849147216,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,19,J1_risk,fragile,resilient,36,2.9724151606536036,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,95.44830321307208
neutral,open,19,J2_recoverability,fragile,resilient,36,2.9724151606536036,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,19,J3_joint,fragile,resilient,36,2.9724151606536036,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.56830321307208
neutral,open,20,J0_shortest,none,fragile,36,2.9317977990280033,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,20,J1_risk,none,resilient,36,2.915107041934868,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.30214083869735
neutral,open,20,J2_recoverability,none,resilient,36,2.915107041934868,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,20,J3_joint,none,resilient,36,2.915107041934868,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.42214083869736
neutral,open,21,J0_shortest,none,fragile,36,2.9781344221788046,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,21,J1_risk,none,resilient,36,2.940165919951167,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.80331839902334
neutral,open,21,J2_recoverability,none,resilient,36,2.940165919951167,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,21,J3_joint,none,resilient,36,2.940165919951167,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.92331839902334
neutral,open,22,J0_shortest,fragile,fragile,36,3.002416062132103,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,22,J1_risk,fragile,fragile,36,3.002416062132103,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,96.04832124264206
neutral,open,22,J2_recoverability,fragile,resilient,36,3.019043094392076,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,22,J3_joint,fragile,resilient,36,3.019043094392076,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.50086188784152
neutral,open,23,J0_shortest,resilient,fragile,36,2.9402166573404047,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,23,J1_risk,resilient,fragile,36,2.9402166573404047,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.80433314680809
neutral,open,23,J2_recoverability,resilient,resilient,36,2.974272785710096,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,23,J3_joint,resilient,resilient,36,2.974272785710096,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.60545571420192
neutral,open,24,J0_shortest,resilient,fragile,36,2.9421703921762807,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,24,J1_risk,resilient,resilient,36,2.9413117187049624,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,94.82623437409924
neutral,open,24,J2_recoverability,resilient,resilient,36,2.9413117187049624,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,24,J3_joint,resilient,resilient,36,2.9413117187049624,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,109.94623437409925
neutral,open,25,J0_shortest,fragile,fragile,36,2.989404190959381,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,25,J1_risk,fragile,fragile,36,2.989404190959381,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,95.78808381918762
neutral,open,25,J2_recoverability,fragile,resilient,36,2.9972267365940644,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,25,J3_joint,fragile,resilient,36,2.9972267365940644,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.0645347318813
neutral,open,26,J0_shortest,none,fragile,36,2.9324928281780354,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,26,J1_risk,none,fragile,36,2.9324928281780354,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.6498565635607
neutral,open,26,J2_recoverability,none,resilient,36,2.9494012793808597,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,26,J3_joint,none,resilient,36,2.9494012793808597,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.10802558761719
neutral,open,27,J0_shortest,resilient,fragile,36,2.931903724625373,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,27,J1_risk,resilient,fragile,36,2.931903724625373,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.63807449250746
neutral,open,27,J2_recoverability,resilient,resilient,36,2.95600280485816,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,27,J3_joint,resilient,resilient,36,2.95600280485816,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.2400560971632
neutral,open,28,J0_shortest,resilient,fragile,36,2.951895795951566,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,28,J1_risk,resilient,resilient,36,2.916512884251245,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,94.3302576850249
neutral,open,28,J2_recoverability,resilient,resilient,36,2.916512884251245,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,28,J3_joint,resilient,resilient,36,2.916512884251245,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,109.45025768502491
neutral,open,29,J0_shortest,resilient,fragile,36,2.9385878229012157,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,29,J1_risk,resilient,resilient,36,2.933959288694827,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,94.67918577389653
neutral,open,29,J2_recoverability,resilient,resilient,36,2.933959288694827,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,29,J3_joint,resilient,resilient,36,2.933959288694827,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,109.79918577389654
neutral,open,30,J0_shortest,fragile,fragile,36,2.9799192552675233,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,30,J1_risk,fragile,fragile,36,2.9799192552675233,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,95.59838510535047
neutral,open,30,J2_recoverability,fragile,resilient,36,3.0010162553932087,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,30,J3_joint,fragile,resilient,36,3.0010162553932087,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.14032510786419
neutral,open,31,J0_shortest,fragile,fragile,36,2.951192670874583,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,31,J1_risk,fragile,fragile,36,2.951192670874583,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,95.02385341749167
neutral,open,31,J2_recoverability,fragile,resilient,36,2.9829894838823248,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,31,J3_joint,fragile,resilient,36,2.9829894838823248,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.7797896776465
neutral,open,32,J0_shortest,none,fragile,36,2.9542977248250493,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,32,J1_risk,none,fragile,36,2.9542977248250493,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,95.08595449650099
neutral,open,32,J2_recoverability,none,resilient,36,3.0043829027405096,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,32,J3_joint,none,resilient,36,3.0043829027405096,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.2076580548102
neutral,open,33,J0_shortest,resilient,fragile,36,2.9578464252309185,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,33,J1_risk,resilient,fragile,36,2.9578464252309185,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,95.15692850461838
neutral,open,33,J2_recoverability,resilient,resilient,36,2.9645970763799867,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,33,J3_joint,resilient,resilient,36,2.9645970763799867,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.41194152759974
neutral,open,34,J0_shortest,fragile,fragile,36,2.9802889745276286,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,34,J1_risk,fragile,fragile,36,2.9802889745276286,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,95.60577949055258
neutral,open,34,J2_recoverability,fragile,resilient,36,2.9984989124804318,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,34,J3_joint,fragile,resilient,36,2.9984989124804318,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.08997824960863
neutral,open,35,J0_shortest,none,fragile,36,2.9633362828926972,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,35,J1_risk,none,fragile,36,2.9633362828926972,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,95.26672565785395
neutral,open,35,J2_recoverability,none,resilient,36,2.9655305596567234,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,35,J3_joint,none,resilient,36,2.9655305596567234,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.43061119313447
neutral,open,36,J0_shortest,fragile,fragile,36,2.9451070451173686,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,36,J1_risk,fragile,fragile,36,2.9451070451173686,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,94.90214090234737
neutral,open,36,J2_recoverability,fragile,resilient,36,2.9793192945714684,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,36,J3_joint,fragile,resilient,36,2.9793192945714684,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.70638589142936
neutral,open,37,J0_shortest,resilient,fragile,36,2.9441740475072673,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,37,J1_risk,resilient,fragile,36,2.9441740475072673,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.88348095014535
neutral,open,37,J2_recoverability,resilient,resilient,36,2.9745818571378138,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,37,J3_joint,resilient,resilient,36,2.9745818571378138,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.61163714275628
neutral,open,38,J0_shortest,fragile,fragile,36,2.9774057926645585,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,38,J1_risk,fragile,fragile,36,2.9774057926645585,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,95.54811585329116
neutral,open,38,J2_recoverability,fragile,resilient,36,2.9962373083865,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,38,J3_joint,fragile,resilient,36,2.9962373083865,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,111.04474616773001
neutral,open,39,J0_shortest,none,fragile,36,2.9662450625938943,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,39,J1_risk,none,resilient,36,2.936139217845793,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.72278435691585
neutral,open,39,J2_recoverability,none,resilient,36,2.936139217845793,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,39,J3_joint,none,resilient,36,2.936139217845793,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.84278435691586
neutral,open,40,J0_shortest,fragile,fragile,36,2.945253922712734,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,40,J1_risk,fragile,fragile,36,2.945253922712734,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,94.90507845425468
neutral,open,40,J2_recoverability,fragile,resilient,36,2.9796059612027435,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,40,J3_joint,fragile,resilient,36,2.9796059612027435,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.71211922405487
neutral,open,41,J0_shortest,none,fragile,36,2.9753025538577305,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,41,J1_risk,none,resilient,36,2.9483064678951107,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.96612935790222
neutral,open,41,J2_recoverability,none,resilient,36,2.9483064678951107,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,41,J3_joint,none,resilient,36,2.9483064678951107,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.08612935790222
neutral,open,42,J0_shortest,fragile,fragile,36,2.965834327067089,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,42,J1_risk,fragile,resilient,36,2.9418145969391643,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.83629193878329
neutral,open,42,J2_recoverability,fragile,resilient,36,2.9418145969391643,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,42,J3_joint,fragile,resilient,36,2.9418145969391643,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,109.9562919387833
neutral,open,43,J0_shortest,resilient,fragile,36,2.924535147374427,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,43,J1_risk,resilient,fragile,36,2.924535147374427,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.49070294748854
neutral,open,43,J2_recoverability,resilient,resilient,36,2.960700113040679,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,43,J3_joint,resilient,resilient,36,2.960700113040679,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.33400226081359
neutral,open,44,J0_shortest,fragile,fragile,36,2.9692532373507943,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,44,J1_risk,fragile,fragile,36,2.9692532373507943,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,95.38506474701589
neutral,open,44,J2_recoverability,fragile,resilient,36,2.9936998013992007,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,44,J3_joint,fragile,resilient,36,2.9936998013992007,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.99399602798402
neutral,open,45,J0_shortest,resilient,fragile,36,2.938418946033739,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,45,J1_risk,resilient,fragile,36,2.938418946033739,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,94.76837892067478
neutral,open,45,J2_recoverability,resilient,resilient,36,2.9846793342084994,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,45,J3_joint,resilient,resilient,36,2.9846793342084994,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.81358668416999
neutral,open,46,J0_shortest,none,fragile,36,2.957182171503665,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,46,J1_risk,none,fragile,36,2.957182171503665,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,95.1436434300733
neutral,open,46,J2_recoverability,none,resilient,36,2.9709074667355453,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,51.120000000000005
neutral,open,46,J3_joint,none,resilient,36,2.9709074667355453,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,110.53814933471091
neutral,open,47,J0_shortest,resilient,fragile,36,2.9644512759212183,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,False,True,36.0
neutral,open,47,J1_risk,resilient,resilient,36,2.9619706503660024,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,95.23941300732005
neutral,open,47,J2_recoverability,resilient,resilient,36,2.9619706503660024,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,51.120000000000005
neutral,open,47,J3_joint,resilient,resilient,36,2.9619706503660024,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,True,False,110.35941300732006
neutral,open,48,J0_shortest,fragile,fragile,36,2.984258248890264,True,0.39999999999999997,0.5916216216216217,0.63,0.5840000000000001,0.17600000000000005,0.36486486486486486,1.548864864864865,True,False,36.0
neutral,open,48,J1_risk,fragile,resilient,36,2.923708633707355,True,0.63,0.8099459459459458,0.63,0.386,0.04999999999999993,0.0,0.756,False,True,94.4741726741471
